  card           ,code            ,rgb             ,hex    ,name              ,domain        
  PQ_4967-colors ,PQ-18-1320TCX   ,"rgb(135,97,85)  ",#876155,Clove             ,product-design
  PQ_4967-colors ,PQ-18-1710TCX   ,"rgb(141,92,116) ",#8D5C74,Grape Nectar      ,product-design
  PQ_4967-colors ,PQ-10204C       ,"rgb(144,95,142) ",#905F8E,                  ,product-design
  PQ_4967-colors ,PQ-8963C        ,"rgb(181,99,0)   ",#B56300,                  ,product-design
  PQ_4967-colors ,PQ-18-0940TCX   ,"rgb(145,103,47) ",#91672F,Golden Brown      ,product-design
  PQ_4967-colors ,PQ-18-0950TCX   ,"rgb(153,100,44) ",#99642C,Cathay Spice      ,product-design
  PQ_4967-colors ,PQ-4635C        ,"rgb(148,96,55)  ",#946037,                  ,product-design
  PQ_4967-colors ,PQ-10368C       ,"rgb(148,100,62) ",#94643E,                  ,product-design
  PQ_4967-colors ,PQ-875C         ,"rgb(135,103,79) ",#87674F,                  ,product-design
  PQ_4967-colors ,PQ-876C         ,"rgb(139,99,75)  ",#8B634B,                  ,product-design
  PQ_4967-colors ,PQ-18-1029TCX   ,"rgb(139,106,79) ",#8B6A4F,Toasted Coconut   ,product-design
  PQ_4967-colors ,PQ-18-1421TCX   ,"rgb(139,100,90) ",#8B645A,Cognac            ,product-design
  PQ_4967-colors ,PQ-7615C        ,"rgb(134,103,97) ",#866761,                  ,product-design
  PQ_4967-colors ,PQ-8005C        ,"rgb(135,113,90) ",#87715A,                  ,product-design
  PQ_4967-colors ,PQ-2476C        ,"rgb(130,107,105)",#826B69,                  ,product-design
  PQ_4967-colors ,PQ-18-2109TCX   ,"rgb(136,105,113)",#886971,Grape Shake       ,product-design
  PQ_4967-colors ,PQ-8122C        ,"rgb(137,108,147)",#896C93,                  ,product-design
  PQ_4967-colors ,PQ-7661C        ,"rgb(141,110,151)",#8D6E97,                  ,product-design
  PQ_4967-colors ,PQ-18-3628TCX   ,"rgb(148,105,162)",#9469A2,Bellflower        ,product-design
  PQ_4967-colors ,PQ-17-3619TCX   ,"rgb(147,108,167)",#936CA7,Hyacinth          ,product-design
  PQ_4967-colors ,PQ-17-3628TCX   ,"rgb(146,106,166)",#926AA6,Amethyst Orchid   ,product-design
  PQ_4967-colors ,PQ-146C         ,"rgb(167,109,17) ",#A76D11,                  ,product-design
  PQ_4967-colors ,PQ-2014C        ,"rgb(185,112,0)  ",#B97000,                  ,product-design
  PQ_4967-colors ,PQ-8960C        ,"rgb(155,112,44) ",#9B702C,                  ,product-design
  PQ_4967-colors ,PQ-10357C       ,"rgb(146,109,57) ",#926D39,                  ,product-design
  PQ_4967-colors ,PQ-10350C       ,"rgb(142,113,67) ",#8E7143,                  ,product-design
  PQ_4967-colors ,PQ-18-0939TCX   ,"rgb(146,114,64) ",#927240,Cumin             ,product-design
  PQ_4967-colors ,PQ-8580C        ,"rgb(148,107,58) ",#946B3A,                  ,product-design
  PQ_4967-colors ,PQ-10361C       ,"rgb(143,112,75) ",#8F704B,                  ,product-design
  PQ_4967-colors ,PQ-874C         ,"rgb(139,111,78) ",#8B6F4E,                  ,product-design
  PQ_4967-colors ,PQ-8006C        ,"rgb(136,113,87) ",#887157,                  ,product-design
  PQ_4967-colors ,PQ-18-1807TCX   ,"rgb(139,111,112)",#8B6F70,Twilight Mauve    ,product-design
  PQ_4967-colors ,PQ-10203C       ,"rgb(149,109,149)",#956D95,                  ,product-design
  PQ_4967-colors ,PQ-8101C        ,"rgb(146,109,147)",#926D93,                  ,product-design
  PQ_4967-colors ,PQ-7551C        ,"rgb(180,126,0)  ",#B47E00,                  ,product-design
  PQ_4967-colors ,PQ-7557C        ,"rgb(159,125,35) ",#9F7D23,                  ,product-design
  PQ_4967-colors ,PQ-17-0836TCX   ,"rgb(146,123,60) ",#927B3C,Ecru Olive        ,product-design
  PQ_4967-colors ,PQ-10343C       ,"rgb(140,122,79) ",#8C7A4F,                  ,product-design
  PQ_4967-colors ,PQ-17-1028TCX   ,"rgb(144,121,84) ",#907954,Antique Bronze    ,product-design
  PQ_4967-colors ,PQ-17-1118TCX   ,"rgb(138,121,99) ",#8A7963,Lead Gray         ,product-design
  PQ_4967-colors ,PQ-17-1314TCX   ,"rgb(137,117,96) ",#897560,Sepia Tint        ,product-design
  PQ_4967-colors ,PQ-2326C        ,"rgb(139,124,94) ",#8B7C5E,                  ,product-design
  PQ_4967-colors ,PQ-17-1115TCX   ,"rgb(141,121,96) ",#8D7960,Petrified Oak     ,product-design
  PQ_4967-colors ,PQ-8004C        ,"rgb(137,122,105)",#897A69,                  ,product-design
  PQ_4967-colors ,PQ-17-1506TCX   ,"rgb(138,126,120)",#8A7E78,Cinder            ,product-design
  PQ_4967-colors ,PQ-10192C       ,"rgb(140,120,133)",#8C7885,                  ,product-design
  PQ_4967-colors ,PQ-8461C        ,"rgb(135,124,134)",#877C86,                  ,product-design
  PQ_4967-colors ,PQ-17-3612TCX   ,"rgb(145,119,152)",#917798,Orchid Mist       ,product-design
  PQ_4967-colors ,PQ-17-3812TCX   ,"rgb(137,127,152)",#897F98,Dusk              ,product-design
  PQ_4967-colors ,PQ-8121C        ,"rgb(141,125,150)",#8D7D96,                  ,product-design
  PQ_4967-colors ,PQ-10222C       ,"rgb(139,124,164)",#8B7CA4,                  ,product-design
  PQ_4967-colors ,PQ-10214C       ,"rgb(144,125,166)",#907DA6,                  ,product-design
  PQ_4967-colors ,PQ-17-3615TCX   ,"rgb(143,125,165)",#8F7DA5,Chalk Violet      ,product-design
  PQ_4967-colors ,PQ-2094C        ,"rgb(142,127,174)",#8E7FAE,                  ,product-design
  PQ_4967-colors ,PQ-17-3640TCX   ,"rgb(148,121,175)",#9479AF,Fairy Wren        ,product-design
  PQ_4967-colors ,PQ-2100C        ,"rgb(159,143,202)",#9F8FCA,                  ,product-design
  PQ_4967-colors ,PQ-125C         ,"rgb(181,133,0)  ",#B58500,                  ,product-design
  PQ_4967-colors ,PQ-17-0840TCX   ,"rgb(154,128,58) ",#9A803A,Amber Green       ,product-design
  PQ_4967-colors ,PQ-17-0625TCX   ,"rgb(142,133,95) ",#8E855F,Boa               ,product-design
  PQ_4967-colors ,PQ-10336C       ,"rgb(141,135,101)",#8D8765,                  ,product-design
  PQ_4967-colors ,PQ-17-1019TCX   ,"rgb(140,124,97) ",#8C7C61,Elmwood           ,product-design
  PQ_4967-colors ,PQ-10377C       ,"rgb(140,125,115)",#8C7D73,                  ,product-design
  PQ_4967-colors ,PQ-17-1310TCX   ,"rgb(141,128,112)",#8D8070,Timber Wolf       ,product-design
  PQ_4967-colors ,PQ-17-1311TCX   ,"rgb(141,126,113)",#8D7E71,Desert Taupe      ,product-design
  PQ_4967-colors ,PQ-8003C        ,"rgb(139,128,117)",#8B8075,                  ,product-design
  PQ_4967-colors ,PQ-17-1212TCX   ,"rgb(143,129,119)",#8F8177,Fungi             ,product-design
  PQ_4967-colors ,PQ-403C         ,"rgb(140,133,123)",#8C857B,                  ,product-design
  PQ_4967-colors ,PQ-8002C        ,"rgb(139,132,124)",#8B847C,                  ,product-design
  PQ_4967-colors ,PQ-WarmGray8C   ,"rgb(140,130,121)",#8C8279,                  ,product-design
  PQ_4967-colors ,PQ-8400C        ,"rgb(134,135,135)",#868787,                  ,product-design
  PQ_4967-colors ,PQ-17-3810TCX   ,"rgb(143,131,149)",#8F8395,Purple Ash        ,product-design
  PQ_4967-colors ,PQ-8100C        ,"rgb(147,126,150)",#937E96,                  ,product-design
  PQ_4967-colors ,PQ-10227C       ,"rgb(142,137,168)",#8E89A8,                  ,product-design
  PQ_4967-colors ,PQ-17-3925TCX   ,"rgb(140,142,178)",#8C8EB2,Persian Violet    ,product-design
  PQ_4967-colors ,PQ-17-3725TCX   ,"rgb(152,132,185)",#9884B9,Bougainvillea     ,product-design
  PQ_4967-colors ,PQ-619C         ,"rgb(159,145,42) ",#9F912A,                  ,product-design
  PQ_4967-colors ,PQ-7754C        ,"rgb(160,134,41) ",#A08629,                  ,product-design
  PQ_4967-colors ,PQ-17-0535TCX   ,"rgb(141,139,85) ",#8D8B55,Green Olive       ,product-design
  PQ_4967-colors ,PQ-16-0526TCX   ,"rgb(146,142,100)",#928E64,Cedar             ,product-design
  PQ_4967-colors ,PQ-16-0421TCX   ,"rgb(145,148,110)",#91946E,Sage              ,product-design
  PQ_4967-colors ,PQ-17-0510TCX   ,"rgb(147,139,120)",#938B78,Silver Sage       ,product-design
  PQ_4967-colors ,PQ-17-0610TCX   ,"rgb(145,140,126)",#918C7E,Laurel Oak        ,product-design
  PQ_4967-colors ,PQ-17-0205TCX   ,"rgb(143,137,130)",#8F8982,Elephant Skin     ,product-design
  PQ_4967-colors ,PQ-17-1501TCX   ,"rgb(139,140,137)",#8B8C89,Wild Dove         ,product-design
  PQ_4967-colors ,PQ-2332C        ,"rgb(140,137,133)",#8C8985,                  ,product-design
  PQ_4967-colors ,PQ-8001C        ,"rgb(140,139,137)",#8C8B89,                  ,product-design
  PQ_4967-colors ,PQ-17-3802TCX   ,"rgb(145,140,143)",#918C8F,Gull              ,product-design
  PQ_4967-colors ,PQ-17-5102TCX   ,"rgb(141,143,143)",#8D8F8F,Griffin           ,product-design
  PQ_4967-colors ,PQ-8420C        ,"rgb(144,141,141)",#908D8D,                  ,product-design
  PQ_4967-colors ,PQ-877C         ,"rgb(138,141,143)",#8A8D8F,                  ,product-design
  PQ_4967-colors ,PQ-10388C       ,"rgb(140,144,147)",#8C9093,                  ,product-design
  PQ_4967-colors ,PQ-8120C        ,"rgb(144,136,152)",#908898,                  ,product-design
  PQ_4967-colors ,PQ-8180C        ,"rgb(135,144,154)",#87909A,                  ,product-design
  PQ_4967-colors ,PQ-8460C        ,"rgb(143,139,145)",#8F8B91,                  ,product-design
  PQ_4967-colors ,PQ-5285C        ,"rgb(141,137,165)",#8D89A5,                  ,product-design
  PQ_4967-colors ,PQ-7746C        ,"rgb(153,155,48) ",#999B30,                  ,product-design
  PQ_4967-colors ,PQ-16-0543TCX   ,"rgb(154,151,56) ",#9A9738,Golden Lime       ,product-design
  PQ_4967-colors ,PQ-16-0545TCX   ,"rgb(156,154,64) ",#9C9A40,Split Pea         ,product-design
  PQ_4967-colors ,PQ-8342C        ,"rgb(140,155,96) ",#8C9B60,                  ,product-design
  PQ_4967-colors ,PQ-10329C       ,"rgb(140,151,106)",#8C976A,                  ,product-design
  PQ_4967-colors ,PQ-8341C        ,"rgb(141,151,112)",#8D9770,                  ,product-design
  PQ_4967-colors ,PQ-8340C        ,"rgb(143,150,125)",#8F967D,                  ,product-design
  PQ_4967-colors ,PQ-8360C        ,"rgb(149,151,120)",#959778,                  ,product-design
  PQ_4967-colors ,PQ-16-5806TCX   ,"rgb(138,153,146)",#8A9992,Green Milieu      ,product-design
  PQ_4967-colors ,PQ-17-4402TCX   ,"rgb(142,145,143)",#8E918F,Neutral Gray      ,product-design
  PQ_4967-colors ,PQ-16-4706TCX   ,"rgb(138,154,154)",#8A9A9A,Silver Blue       ,product-design
  PQ_4967-colors ,PQ-16-5808TCX   ,"rgb(140,156,146)",#8C9C92,Iceberg Green     ,product-design
  PQ_4967-colors ,PQ-10262C       ,"rgb(140,154,163)",#8C9AA3,                  ,product-design
  PQ_4967-colors ,PQ-16-3916TCX   ,"rgb(146,148,155)",#92949B,Sleet             ,product-design
  PQ_4967-colors ,PQ-16-4010TCX   ,"rgb(140,157,173)",#8C9DAD,Dusty Blue        ,product-design
  PQ_4967-colors ,PQ-16-4019TCX   ,"rgb(137,155,184)",#899BB8,Forever Blue      ,product-design
  PQ_4967-colors ,PQ-16-3920TCX   ,"rgb(140,156,193)",#8C9CC1,Lavender Lustre   ,product-design
  PQ_4967-colors ,PQ-2107C        ,"rgb(144,153,186)",#9099BA,                  ,product-design
  PQ_4967-colors ,PQ-2122C        ,"rgb(155,174,228)",#9BAEE4,                  ,product-design
  PQ_4967-colors ,PQ-2716C        ,"rgb(159,174,229)",#9FAEE5,                  ,product-design
  PQ_4967-colors ,PQ-10304C       ,"rgb(141,165,131)",#8DA583,                  ,product-design
  PQ_4967-colors ,PQ-10310C       ,"rgb(150,160,148)",#96A094,                  ,product-design
  PQ_4967-colors ,PQ-16-4404TCX   ,"rgb(143,158,157)",#8F9E9D,Abyss             ,product-design
  PQ_4967-colors ,PQ-443C         ,"rgb(145,157,157)",#919D9D,                  ,product-design
  PQ_4967-colors ,PQ-10250C       ,"rgb(145,156,172)",#919CAC,                  ,product-design
  PQ_4967-colors ,PQ-535C         ,"rgb(142,159,188)",#8E9FBC,                  ,product-design
  PQ_4967-colors ,PQ-2156C        ,"rgb(139,166,193)",#8BA6C1,                  ,product-design
  PQ_4967-colors ,PQ-16-3921TCX   ,"rgb(150,163,199)",#96A3C7,Blue Heron        ,product-design
  PQ_4967-colors ,PQ-15-3919TCX   ,"rgb(145,168,208)",#91A8D0,Serenity          ,product-design
  PQ_4967-colors ,PQ-2134C        ,"rgb(147,165,207)",#93A5CF,                  ,product-design
  PQ_4967-colors ,PQ-2128C        ,"rgb(152,182,228)",#98B6E4,                  ,product-design
  PQ_4967-colors ,PQ-3975C        ,"rgb(187,166,0)  ",#BBA600,                  ,product-design
  PQ_4967-colors ,PQ-10324C       ,"rgb(155,170,83) ",#9BAA53,                  ,product-design
  PQ_4967-colors ,PQ-16-0435TCX   ,"rgb(160,172,79) ",#A0AC4F,Dark Citron       ,product-design
  PQ_4967-colors ,PQ-15-6423TCX   ,"rgb(145,172,128)",#91AC80,Forest Shade      ,product-design
  PQ_4967-colors ,PQ-5635C        ,"rgb(148,165,150)",#94A596,                  ,product-design
  PQ_4967-colors ,PQ-16-5106TCX   ,"rgb(144,168,164)",#90A8A4,Blue Surf         ,product-design
  PQ_4967-colors ,PQ-5575C        ,"rgb(146,172,160)",#92ACA0,                  ,product-design
  PQ_4967-colors ,PQ-15-4312TCX   ,"rgb(143,173,189)",#8FADBD,Forget-Me-Not     ,product-design
  PQ_4967-colors ,PQ-7681C        ,"rgb(148,169,203)",#94A9CB,                  ,product-design
  PQ_4967-colors ,PQ-2303C        ,"rgb(158,179,86) ",#9EB356,                  ,product-design
  PQ_4967-colors ,PQ-15-6316TCX   ,"rgb(146,175,136)",#92AF88,Fair Green        ,product-design
  PQ_4967-colors ,PQ-5503C        ,"rgb(148,183,187)",#94B7BB,                  ,product-design
  PQ_4967-colors ,PQ-14-4122TCX   ,"rgb(146,182,213)",#92B6D5,Airy Blue         ,product-design
  PQ_4967-colors ,PQ-14-4214TCX   ,"rgb(150,179,210)",#96B3D2,Powder Blue       ,product-design
  PQ_4967-colors ,PQ-291C         ,"rgb(155,203,235)",#9BCBEB,                  ,product-design
  PQ_4967-colors ,PQ-7744C        ,"rgb(186,188,22) ",#BABC16,                  ,product-design
  PQ_4967-colors ,PQ-2304C        ,"rgb(160,171,77) ",#A0AB4D,                  ,product-design
  PQ_4967-colors ,PQ-15-6114TCX   ,"rgb(151,193,161)",#97C1A1,Hemlock           ,product-design
  PQ_4967-colors ,PQ-14-6011TCX   ,"rgb(155,190,169)",#9BBEA9,Grayed Jade       ,product-design
  PQ_4967-colors ,PQ-558C         ,"rgb(154,190,170)",#9ABEAA,                  ,product-design
  PQ_4967-colors ,PQ-14-4315TCX   ,"rgb(152,191,202)",#98BFCA,Sea Angel         ,product-design
  PQ_4967-colors ,PQ-14-4512TCX   ,"rgb(149,192,203)",#95C0CB,Porcelain Blue    ,product-design
  PQ_4967-colors ,PQ-14-0446TCX   ,"rgb(181,204,57) ",#B5CC39,Tender Shoots     ,product-design
  PQ_4967-colors ,PQ-629C         ,"rgb(155,211,221)",#9BD3DD,                  ,product-design
  PQ_4967-colors ,PQ-14-0340TCX   ,"rgb(186,223,48) ",#BADF30,Acid Lime         ,product-design
  PQ_4967-colors ,PQ-2298C        ,"rgb(183,219,87) ",#B7DB57,                  ,product-design
  PQ_4967-colors ,PQ-14-6316TCX   ,"rgb(159,192,156)",#9FC09C,Sprucestone       ,product-design
  PQ_4967-colors ,PQ-344C         ,"rgb(160,218,179)",#A0DAB3,                  ,product-design
  PQ_4967-colors ,PQ-13-4910TCX   ,"rgb(159,217,215)",#9FD9D7,Blue Tint         ,product-design
  PQ_4967-colors ,PQ-7765C        ,"rgb(187,179,35) ",#BBB323,                  ,product-design
  PQ_4967-colors ,PQ-366C         ,"rgb(183,221,121)",#B7DD79,                  ,product-design
  PQ_4967-colors ,PQ-381C         ,"rgb(206,220,0)  ",#CEDC00,                  ,product-design
  PQ_4967-colors ,PQ-389C         ,"rgb(208,223,0)  ",#D0DF00,                  ,product-design
  PQ_4967-colors ,PQ-15-0543TCX   ,"rgb(181,182,68) ",#B5B644,Apple Green       ,product-design
  PQ_4967-colors ,PQ-916C         ,"rgb(185,239,163)",#B9EFA3,                  ,product-design
  PQ_4967-colors ,PQ-14-0445TCX   ,"rgb(181,191,80) ",#B5BF50,Bright Chartreuse ,product-design
  PQ_4967-colors ,PQ-14-0226TCX   ,"rgb(163,197,125)",#A3C57D,Opaline Green     ,product-design
  PQ_4967-colors ,PQ-2284C        ,"rgb(179,213,125)",#B3D57D,                  ,product-design
  PQ_4967-colors ,PQ-331C         ,"rgb(167,230,215)",#A7E6D7,                  ,product-design
  PQ_4967-colors ,PQ-9524C        ,"rgb(175,234,220)",#AFEADC,                  ,product-design
  PQ_4967-colors ,PQ-18-1657TCX   ,"rgb(170,24,43)  ",#AA182B,Salsa             ,product-design
  PQ_4967-colors ,PQ-18-1659TCX   ,"rgb(185,18,40)  ",#B91228,Goji Berry        ,product-design
  PQ_4967-colors ,PQ-187C         ,"rgb(166,25,46)  ",#A6192E,                  ,product-design
  PQ_4967-colors ,PQ-19-1762TCX   ,"rgb(174,14,54)  ",#AE0E36,Crimson           ,product-design
  PQ_4967-colors ,PQ-2350C        ,"rgb(175,35,28)  ",#AF231C,                  ,product-design
  PQ_4967-colors ,PQ-3546C        ,"rgb(192,13,30)  ",#C00D1E,                  ,product-design
  PQ_4967-colors ,PQ-19-1860TCX   ,"rgb(162,20,65)  ",#A21441,Persian Red       ,product-design
  PQ_4967-colors ,PQ-18-1654TCX   ,"rgb(186,11,50)  ",#BA0B32,Lychee            ,product-design
  PQ_4967-colors ,PQ-18-1759TCX   ,"rgb(178,16,60)  ",#B2103C,Jalapeño Red      ,product-design
  PQ_4967-colors ,PQ-215C         ,"rgb(172,20,90)  ",#AC145A,                  ,product-design
  PQ_4967-colors ,PQ-233C         ,"rgb(198,0,126)  ",#C6007E,                  ,product-design
  PQ_4967-colors ,PQ-2385C        ,"rgb(213,57,181) ",#D539B5,                  ,product-design
  PQ_4967-colors ,PQ-239C         ,"rgb(219,62,177) ",#DB3EB1,                  ,product-design
  PQ_4967-colors ,PQ-PinkC        ,"rgb(214,37,152) ",#D62598,                  ,product-design
  PQ_4967-colors ,PQ-19-1662TCX   ,"rgb(162,36,47)  ",#A2242F,Samba             ,product-design
  PQ_4967-colors ,PQ-194C         ,"rgb(155,39,67)  ",#9B2743,                  ,product-design
  PQ_4967-colors ,PQ-19-2039TCX   ,"rgb(165,35,80)  ",#A52350,Granita           ,product-design
  PQ_4967-colors ,PQ-19-2041TCX   ,"rgb(162,36,82)  ",#A22452,Cherries Jubilee  ,product-design
  PQ_4967-colors ,PQ-2041C        ,"rgb(161,34,78)  ",#A1224E,                  ,product-design
  PQ_4967-colors ,PQ-18-1658TCX   ,"rgb(164,41,46)  ",#A4292E,Pompeian Red      ,product-design
  PQ_4967-colors ,PQ-7627C        ,"rgb(167,43,42)  ",#A72B2A,                  ,product-design
  PQ_4967-colors ,PQ-19-1850TCX   ,"rgb(150,45,73)  ",#962D49,Red Bud           ,product-design
  PQ_4967-colors ,PQ-8085C        ,"rgb(161,46,100) ",#A12E64,                  ,product-design
  PQ_4967-colors ,PQ-2063C        ,"rgb(165,48,124) ",#A5307C,                  ,product-design
  PQ_4967-colors ,PQ-10177C       ,"rgb(170,50,111) ",#AA326F,                  ,product-design
  PQ_4967-colors ,PQ-18-1355TCX   ,"rgb(162,60,38)  ",#A23C26,Rooibos Tea       ,product-design
  PQ_4967-colors ,PQ-18-1449TCX   ,"rgb(154,56,45)  ",#9A382D,Ketchup           ,product-design
  PQ_4967-colors ,PQ-19-2045TCX   ,"rgb(163,40,87)  ",#A32857,Vivacious         ,product-design
  PQ_4967-colors ,PQ-1675C        ,"rgb(169,67,30)  ",#A9431E,                  ,product-design
  PQ_4967-colors ,PQ-19-1655TCX   ,"rgb(149,54,64)  ",#953640,Garnet            ,product-design
  PQ_4967-colors ,PQ-19-1840TCX   ,"rgb(151,52,67)  ",#973443,Deep Claret       ,product-design
  PQ_4967-colors ,PQ-18-1547TCX   ,"rgb(151,58,54)  ",#973A36,Bossa Nova        ,product-design
  PQ_4967-colors ,PQ-18-1631TCX   ,"rgb(149,66,78)  ",#95424E,Earth Red         ,product-design
  PQ_4967-colors ,PQ-8882C        ,"rgb(165,52,91)  ",#A5345B,                  ,product-design
  PQ_4967-colors ,PQ-2067C        ,"rgb(192,105,194)",#C069C2,                  ,product-design
  PQ_4967-colors ,PQ-1525C        ,"rgb(185,71,0)   ",#B94700,                  ,product-design
  PQ_4967-colors ,PQ-160C         ,"rgb(161,86,28)  ",#A1561C,                  ,product-design
  PQ_4967-colors ,PQ-7593C        ,"rgb(157,67,44)  ",#9D432C,                  ,product-design
  PQ_4967-colors ,PQ-18-1540TCX   ,"rgb(156,69,59)  ",#9C453B,Cinnabar          ,product-design
